Billing account name,Billing account ID,Project name,Project ID,Project hierarchy,Service description,Service ID,SKU description,SKU ID,Credit type,Cost type,Usage start date,Usage end date,Usage amount,Usage unit,Unrounded Cost ($),Cost ($)
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Compute Engine,b2c9-4761-b091,N1 Standard Instance RAM running in Americas,D2D0-B928-E9CC,,Regular,10/7/2024 0:00,10/11/2024 0:00,74.217462,hour,15.287637,15.29
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud Storage,95FF-2EF5-5EA1,Download Worldwide Destinations,5F33-E86B-1A2C,,Regular,10/14/2024 0:00,10/17/2024 0:00,26.402791,gibibyte month,7.757531,7.76
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Testing Environment,proj-test-29a0cc09,organizations/123456789/projects/proj-test-29a0cc09,Compute Engine,b2c9-4761-b091,Storage PD Capacity,9A89-44AC-8B79,Committed Use,Regular,10/4/2024 0:00,10/8/2024 0:00,98.458768,hour,21.346748,21.35
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud SQL,9662-B51E-5089,DB Custom Instance Core running in Americas,DB74-2D52-6C76,Sustained Usage,Regular,10/23/2024 0:00,10/25/2024 0:00,23.272378,hour,2.860094,2.86
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Testing Environment,proj-test-29a0cc09,organizations/123456789/projects/proj-test-29a0cc09,Compute Engine,b2c9-4761-b091,N1 Standard Instance RAM running in Americas,D2D0-B928-E9CC,,Regular,10/4/2024 0:00,10/6/2024 0:00,54.658889,gibibyte month,23.06541,23.07
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Americas,CBA3-CC16-8B22,Sustained Usage,Regular,10/20/2024 0:00,10/21/2024 0:00,6.356352,hour,1.012933,1.01
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Compute Engine,b2c9-4761-b091,N1 Standard Instance RAM running in Americas,D2D0-B928-E9CC,,Regular,10/27/2024 0:00,10/28/2024 0:00,32.14315,hour,10.340659,10.34
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Data Analytics,proj-analytics-aaf14f98,organizations/123456789/projects/proj-analytics-aaf14f98,Compute Engine,b2c9-4761-b091,N1 Standard Instance RAM running in Americas,D2D0-B928-E9CC,Sustained Usage,Regular,10/3/2024 0:00,10/4/2024 0:00,49.863025,gibibyte month,3.325462,3.33
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Data Analytics,proj-analytics-aaf14f98,organizations/123456789/projects/proj-analytics-aaf14f98,Cloud Storage,95FF-2EF5-5EA1,Download Worldwide Destinations,5F33-E86B-1A2C,,Regular,10/9/2024 0:00,10/12/2024 0:00,65.842269,gibibyte month,29.306151,29.31
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Testing Environment,proj-test-29a0cc09,organizations/123456789/projects/proj-test-29a0cc09,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Americas,CBA3-CC16-8B22,Sustained Usage,Regular,10/27/2024 0:00,10/29/2024 0:00,79.044104,hour,7.662581,7.66
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Data Analytics,proj-analytics-aaf14f98,organizations/123456789/projects/proj-analytics-aaf14f98,Compute Engine,b2c9-4761-b091,Storage PD Capacity,9A89-44AC-8B79,Sustained Usage,Regular,10/23/2024 0:00,10/25/2024 0:00,68.663968,gibibyte month,6.461063,6.46
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Data Analytics,proj-analytics-aaf14f98,organizations/123456789/projects/proj-analytics-aaf14f98,Compute Engine,b2c9-4761-b091,N1 Standard Instance RAM running in Americas,D2D0-B928-E9CC,,Regular,10/15/2024 0:00,10/19/2024 0:00,41.748906,hour,6.562324,6.56
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Production Environment,proj-prod-aba770f0,organizations/123456789/projects/proj-prod-aba770f0,Cloud SQL,9662-B51E-5089,DB Custom Instance Core running in Americas,DB74-2D52-6C76,Committed Use,Regular,10/22/2024 0:00,10/26/2024 0:00,40.093428,gibibyte month,2.512325,2.51
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Data Analytics,proj-analytics-aaf14f98,organizations/123456789/projects/proj-analytics-aaf14f98,Compute Engine,b2c9-4761-b091,Storage PD Capacity,9A89-44AC-8B79,,Regular,10/19/2024 0:00,10/22/2024 0:00,75.607241,gibibyte,16.196481,16.2
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud SQL,9662-B51E-5089,DB Custom Instance RAM running in Americas,E3B8-59A5-4D95,Committed Use,Regular,10/27/2024 0:00,10/29/2024 0:00,52.768848,gibibyte month,2.418092,2.42
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud SQL,9662-B51E-5089,DB Custom Instance RAM running in Americas,E3B8-59A5-4D95,Sustained Usage,Regular,10/3/2024 0:00,10/5/2024 0:00,32.425797,hour,15.071839,15.07
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Americas,CBA3-CC16-8B22,Sustained Usage,Regular,10/20/2024 0:00,10/23/2024 0:00,49.815092,gibibyte month,7.018431,7.02
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Testing Environment,proj-test-29a0cc09,organizations/123456789/projects/proj-test-29a0cc09,Cloud Storage,95FF-2EF5-5EA1,Download Worldwide Destinations,5F33-E86B-1A2C,,Regular,10/11/2024 0:00,10/15/2024 0:00,76.696918,gibibyte,38.251265,38.25
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Production Environment,proj-prod-aba770f0,organizations/123456789/projects/proj-prod-aba770f0,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Americas,CBA3-CC16-8B22,Committed Use,Regular,10/24/2024 0:00,10/28/2024 0:00,78.513188,hour,7.546327,7.55
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Testing Environment,proj-test-29a0cc09,organizations/123456789/projects/proj-test-29a0cc09,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Americas,CBA3-CC16-8B22,Committed Use,Regular,10/26/2024 0:00,10/27/2024 0:00,47.52491,gibibyte month,5.607595,5.61
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Americas,CBA3-CC16-8B22,Committed Use,Regular,10/15/2024 0:00,10/19/2024 0:00,39.473651,gibibyte,9.44744,9.45
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Testing Environment,proj-test-29a0cc09,organizations/123456789/projects/proj-test-29a0cc09,Compute Engine,b2c9-4761-b091,Storage PD Capacity,9A89-44AC-8B79,Committed Use,Regular,10/9/2024 0:00,10/11/2024 0:00,94.375992,gibibyte month,10.445066,10.45
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Testing Environment,proj-test-29a0cc09,organizations/123456789/projects/proj-test-29a0cc09,Cloud SQL,9662-B51E-5089,DB Custom Instance Core running in Americas,DB74-2D52-6C76,Sustained Usage,Regular,10/1/2024 0:00,10/4/2024 0:00,81.755024,hour,22.673031,22.67
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Americas,CBA3-CC16-8B22,,Regular,10/24/2024 0:00,10/27/2024 0:00,69.215773,gibibyte month,32.92443,32.92
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Data Analytics,proj-analytics-aaf14f98,organizations/123456789/projects/proj-analytics-aaf14f98,Cloud SQL,9662-B51E-5089,DB Custom Instance Core running in Americas,DB74-2D52-6C76,Sustained Usage,Regular,10/4/2024 0:00,10/6/2024 0:00,21.604529,hour,3.131955,3.13
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Data Analytics,proj-analytics-aaf14f98,organizations/123456789/projects/proj-analytics-aaf14f98,Cloud SQL,9662-B51E-5089,DB Custom Instance RAM running in Americas,E3B8-59A5-4D95,,Regular,10/19/2024 0:00,10/21/2024 0:00,75.408215,gibibyte,4.522199,4.52
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Data Analytics,proj-analytics-aaf14f98,organizations/123456789/projects/proj-analytics-aaf14f98,Cloud SQL,9662-B51E-5089,DB Custom Instance RAM running in Americas,E3B8-59A5-4D95,Sustained Usage,Regular,10/22/2024 0:00,10/26/2024 0:00,86.693362,gibibyte,5.328337,5.33
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Production Environment,proj-prod-aba770f0,organizations/123456789/projects/proj-prod-aba770f0,Cloud SQL,9662-B51E-5089,DB Custom Instance RAM running in Americas,E3B8-59A5-4D95,,Regular,10/26/2024 0:00,10/29/2024 0:00,77.495269,gibibyte month,31.62816,31.63
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Americas,CBA3-CC16-8B22,Sustained Usage,Regular,10/5/2024 0:00,10/7/2024 0:00,68.900736,gibibyte month,27.2016,27.2
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Compute Engine,b2c9-4761-b091,N1 Standard Instance RAM running in Americas,D2D0-B928-E9CC,Committed Use,Regular,10/8/2024 0:00,10/10/2024 0:00,37.80358,gibibyte,3.839583,3.84
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Testing Environment,proj-test-29a0cc09,organizations/123456789/projects/proj-test-29a0cc09,Compute Engine,b2c9-4761-b091,N1 Standard Instance Core running in Americas,6C71-E844-38BC,Committed Use,Regular,10/18/2024 0:00,10/22/2024 0:00,22.644417,hour,6.63869,6.64
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Compute Engine,b2c9-4761-b091,N1 Standard Instance RAM running in Americas,D2D0-B928-E9CC,,Regular,10/28/2024 0:00,10/29/2024 0:00,64.520055,gibibyte,23.750954,23.75
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Data Analytics,proj-analytics-aaf14f98,organizations/123456789/projects/proj-analytics-aaf14f98,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Americas,CBA3-CC16-8B22,,Regular,10/26/2024 0:00,10/30/2024 0:00,85.657254,gibibyte month,30.028814,30.03
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud Storage,95FF-2EF5-5EA1,Download Worldwide Destinations,5F33-E86B-1A2C,Sustained Usage,Regular,10/6/2024 0:00,10/9/2024 0:00,81.271397,gibibyte month,16.502901,16.5
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Americas,CBA3-CC16-8B22,Committed Use,Regular,10/9/2024 0:00,10/11/2024 0:00,20.931031,gibibyte month,9.573052,9.57
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Compute Engine,b2c9-4761-b091,N1 Standard Instance RAM running in Americas,D2D0-B928-E9CC,Sustained Usage,Regular,10/14/2024 0:00,10/16/2024 0:00,38.110551,gibibyte month,10.2836,10.28
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Testing Environment,proj-test-29a0cc09,organizations/123456789/projects/proj-test-29a0cc09,Compute Engine,b2c9-4761-b091,N1 Standard Instance Core running in Americas,6C71-E844-38BC,,Regular,10/7/2024 0:00,10/8/2024 0:00,3.889784,gibibyte,1.815438,1.82
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Americas,CBA3-CC16-8B22,Sustained Usage,Regular,10/26/2024 0:00,10/28/2024 0:00,62.96887,hour,9.138231,9.14
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Data Analytics,proj-analytics-aaf14f98,organizations/123456789/projects/proj-analytics-aaf14f98,Cloud SQL,9662-B51E-5089,DB Custom Instance Core running in Americas,DB74-2D52-6C76,,Regular,10/18/2024 0:00,10/19/2024 0:00,81.423713,gibibyte month,23.065619,23.07
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Testing Environment,proj-test-29a0cc09,organizations/123456789/projects/proj-test-29a0cc09,Compute Engine,b2c9-4761-b091,Storage PD Capacity,9A89-44AC-8B79,Committed Use,Regular,10/1/2024 0:00,10/4/2024 0:00,65.743011,hour,9.531844,9.53
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud SQL,9662-B51E-5089,DB Custom Instance Core running in Americas,DB74-2D52-6C76,Sustained Usage,Regular,10/7/2024 0:00,10/10/2024 0:00,9.816608,gibibyte month,4.483414,4.48
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Compute Engine,b2c9-4761-b091,Storage PD Capacity,9A89-44AC-8B79,,Regular,10/23/2024 0:00,10/27/2024 0:00,98.837745,hour,3.5235,3.52
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Data Analytics,proj-analytics-aaf14f98,organizations/123456789/projects/proj-analytics-aaf14f98,Cloud SQL,9662-B51E-5089,DB Custom Instance RAM running in Americas,E3B8-59A5-4D95,Committed Use,Regular,10/6/2024 0:00,10/8/2024 0:00,32.728316,gibibyte month,12.845941,12.85
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Testing Environment,proj-test-29a0cc09,organizations/123456789/projects/proj-test-29a0cc09,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Americas,CBA3-CC16-8B22,Committed Use,Regular,10/6/2024 0:00,10/10/2024 0:00,84.92715,gibibyte month,23.404325,23.4
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Production Environment,proj-prod-aba770f0,organizations/123456789/projects/proj-prod-aba770f0,Cloud SQL,9662-B51E-5089,DB Custom Instance RAM running in Americas,E3B8-59A5-4D95,Sustained Usage,Regular,10/2/2024 0:00,10/4/2024 0:00,58.175956,gibibyte month,20.501973,20.5
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Production Environment,proj-prod-aba770f0,organizations/123456789/projects/proj-prod-aba770f0,Compute Engine,b2c9-4761-b091,Storage PD Capacity,9A89-44AC-8B79,Committed Use,Regular,10/24/2024 0:00,10/27/2024 0:00,30.103728,gibibyte month,1.179,1.18
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Data Analytics,proj-analytics-aaf14f98,organizations/123456789/projects/proj-analytics-aaf14f98,Compute Engine,b2c9-4761-b091,N1 Standard Instance RAM running in Americas,D2D0-B928-E9CC,,Regular,10/25/2024 0:00,10/28/2024 0:00,42.087457,hour,3.890168,3.89
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud Storage,95FF-2EF5-5EA1,Download Worldwide Destinations,5F33-E86B-1A2C,Committed Use,Regular,10/26/2024 0:00,10/29/2024 0:00,20.514447,gibibyte,2.615526,2.62
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Data Analytics,proj-analytics-aaf14f98,organizations/123456789/projects/proj-analytics-aaf14f98,Cloud SQL,9662-B51E-5089,DB Custom Instance Core running in Americas,DB74-2D52-6C76,,Regular,10/10/2024 0:00,10/14/2024 0:00,94.441036,hour,31.207217,31.21
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Data Analytics,proj-analytics-aaf14f98,organizations/123456789/projects/proj-analytics-aaf14f98,Cloud SQL,9662-B51E-5089,DB Custom Instance RAM running in Americas,E3B8-59A5-4D95,Committed Use,Regular,10/3/2024 0:00,10/5/2024 0:00,68.465129,gibibyte,30.738281,30.74
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Data Analytics,proj-analytics-aaf14f98,organizations/123456789/projects/proj-analytics-aaf14f98,Compute Engine,b2c9-4761-b091,Storage PD Capacity,9A89-44AC-8B79,,Regular,10/18/2024 0:00,10/22/2024 0:00,92.255147,gibibyte month,12.368602,12.37
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Production Environment,proj-prod-aba770f0,organizations/123456789/projects/proj-prod-aba770f0,Cloud SQL,9662-B51E-5089,DB Custom Instance Core running in Americas,DB74-2D52-6C76,Committed Use,Regular,10/14/2024 0:00,10/17/2024 0:00,66.667998,gibibyte,1.168168,1.17
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Compute Engine,b2c9-4761-b091,N1 Standard Instance Core running in Americas,6C71-E844-38BC,Committed Use,Regular,10/21/2024 0:00,10/23/2024 0:00,66.084917,gibibyte,20.505099,20.51
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud Storage,95FF-2EF5-5EA1,Download Worldwide Destinations,5F33-E86B-1A2C,Committed Use,Regular,10/7/2024 0:00,10/9/2024 0:00,86.157846,gibibyte,8.931974,8.93
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Testing Environment,proj-test-29a0cc09,organizations/123456789/projects/proj-test-29a0cc09,Cloud SQL,9662-B51E-5089,DB Custom Instance Core running in Americas,DB74-2D52-6C76,Sustained Usage,Regular,10/9/2024 0:00,10/12/2024 0:00,72.286285,gibibyte month,15.080068,15.08
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud SQL,9662-B51E-5089,DB Custom Instance Core running in Americas,DB74-2D52-6C76,Sustained Usage,Regular,10/20/2024 0:00,10/21/2024 0:00,15.864261,gibibyte month,0.791861,0.79
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Compute Engine,b2c9-4761-b091,Storage PD Capacity,9A89-44AC-8B79,,Regular,10/21/2024 0:00,10/24/2024 0:00,20.065921,hour,6.106844,6.11
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Testing Environment,proj-test-29a0cc09,organizations/123456789/projects/proj-test-29a0cc09,Compute Engine,b2c9-4761-b091,Storage PD Capacity,9A89-44AC-8B79,Committed Use,Regular,10/9/2024 0:00,10/12/2024 0:00,30.348286,hour,1.835076,1.84
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Production Environment,proj-prod-aba770f0,organizations/123456789/projects/proj-prod-aba770f0,Cloud Storage,95FF-2EF5-5EA1,Download Worldwide Destinations,5F33-E86B-1A2C,Committed Use,Regular,10/13/2024 0:00,10/15/2024 0:00,41.791621,gibibyte,8.381761,8.38
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Production Environment,proj-prod-aba770f0,organizations/123456789/projects/proj-prod-aba770f0,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Americas,CBA3-CC16-8B22,,Regular,10/13/2024 0:00,10/17/2024 0:00,40.03876,gibibyte,8.680616,8.68
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Compute Engine,b2c9-4761-b091,Storage PD Capacity,9A89-44AC-8B79,,Regular,10/23/2024 0:00,10/24/2024 0:00,29.633055,hour,5.296099,5.3
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Americas,CBA3-CC16-8B22,Sustained Usage,Regular,10/26/2024 0:00,10/29/2024 0:00,57.636098,gibibyte,5.062448,5.06
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Testing Environment,proj-test-29a0cc09,organizations/123456789/projects/proj-test-29a0cc09,Cloud SQL,9662-B51E-5089,DB Custom Instance RAM running in Americas,E3B8-59A5-4D95,,Regular,10/11/2024 0:00,10/15/2024 0:00,10.014778,gibibyte,4.498641,4.5
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Testing Environment,proj-test-29a0cc09,organizations/123456789/projects/proj-test-29a0cc09,Compute Engine,b2c9-4761-b091,N1 Standard Instance Core running in Americas,6C71-E844-38BC,Sustained Usage,Regular,10/15/2024 0:00,10/18/2024 0:00,84.462122,gibibyte month,15.899999,15.9
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Testing Environment,proj-test-29a0cc09,organizations/123456789/projects/proj-test-29a0cc09,Compute Engine,b2c9-4761-b091,N1 Standard Instance Core running in Americas,6C71-E844-38BC,Sustained Usage,Regular,10/25/2024 0:00,10/27/2024 0:00,26.619088,gibibyte,5.559643,5.56
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Production Environment,proj-prod-aba770f0,organizations/123456789/projects/proj-prod-aba770f0,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Americas,CBA3-CC16-8B22,Committed Use,Regular,10/11/2024 0:00,10/15/2024 0:00,91.874176,hour,26.841198,26.84
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Compute Engine,b2c9-4761-b091,Storage PD Capacity,9A89-44AC-8B79,,Regular,10/11/2024 0:00,10/14/2024 0:00,4.896048,gibibyte month,1.29126,1.29
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Testing Environment,proj-test-29a0cc09,organizations/123456789/projects/proj-test-29a0cc09,Cloud SQL,9662-B51E-5089,DB Custom Instance Core running in Americas,DB74-2D52-6C76,Sustained Usage,Regular,10/16/2024 0:00,10/19/2024 0:00,21.140542,hour,8.953931,8.95
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud SQL,9662-B51E-5089,DB Custom Instance Core running in Americas,DB74-2D52-6C76,Committed Use,Regular,10/21/2024 0:00,10/25/2024 0:00,20.898563,gibibyte,4.474175,4.47
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Data Analytics,proj-analytics-aaf14f98,organizations/123456789/projects/proj-analytics-aaf14f98,Compute Engine,b2c9-4761-b091,Storage PD Capacity,9A89-44AC-8B79,Sustained Usage,Regular,10/17/2024 0:00,10/21/2024 0:00,84.191912,gibibyte month,12.31484,12.31
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Testing Environment,proj-test-29a0cc09,organizations/123456789/projects/proj-test-29a0cc09,Compute Engine,b2c9-4761-b091,N1 Standard Instance RAM running in Americas,D2D0-B928-E9CC,Committed Use,Regular,10/12/2024 0:00,10/15/2024 0:00,92.280866,gibibyte,43.956931,43.96
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud SQL,9662-B51E-5089,DB Custom Instance Core running in Americas,DB74-2D52-6C76,Sustained Usage,Regular,10/16/2024 0:00,10/18/2024 0:00,58.686416,gibibyte month,20.927686,20.93
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud SQL,9662-B51E-5089,DB Custom Instance RAM running in Americas,E3B8-59A5-4D95,Sustained Usage,Regular,10/19/2024 0:00,10/21/2024 0:00,78.69859,hour,31.234961,31.23
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Americas,CBA3-CC16-8B22,Sustained Usage,Regular,10/23/2024 0:00,10/27/2024 0:00,84.420651,gibibyte,12.131694,12.13
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Development Environment,proj-dev-eaf76759,organizations/123456789/projects/proj-dev-eaf76759,Compute Engine,b2c9-4761-b091,Storage PD Capacity,9A89-44AC-8B79,Committed Use,Regular,10/7/2024 0:00,10/9/2024 0:00,60.818789,gibibyte month,9.359088,9.36
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Testing Environment,proj-test-29a0cc09,organizations/123456789/projects/proj-test-29a0cc09,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Americas,CBA3-CC16-8B22,,Regular,10/13/2024 0:00,10/17/2024 0:00,22.584163,gibibyte,6.10709,6.11
My Organization Billing,billingAccounts/4a6a21820c0c4fbc8a8373e0fa45ce05,Production Environment,proj-prod-aba770f0,organizations/123456789/projects/proj-prod-aba770f0,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Americas,CBA3-CC16-8B22,Sustained Usage,Regular,10/2/2024 0:00,10/5/2024 0:00,60.543758,gibibyte month,18.162525,18.16
